R GCTs (s)	R Stance Phase (s)	R Swing Phase (s)	R Stride Length (m)	R Stride Speed (m/s)	R Clearence (m)	R Cadence (GC/min)	R Gate Variability
2.217529	1.760468	0.457062	0.215047	0.096976	0.000000	46.878336	0.275532	
0.928192	0.770447	0.157745	0.243250	0.262069	1.000000	
1.315460	0.874359	0.441101	0.299383	0.227588	2.000000	
1.363190	0.898193	0.464996	0.272972	0.200245	3.000000	
1.393311	0.928223	0.465088	0.210761	0.151266	4.000000	
1.295410	0.844330	0.451080	0.171375	0.132294	5.000000	
1.335388	0.870361	0.465027	0.294518	0.220549	6.000000	
1.403229	0.930206	0.473022	0.177661	0.126609	7.000000	
1.389191	0.924164	0.465027	0.137239	0.098791	8.000000	
1.351349	0.904236	0.447113	0.119161	0.088179	9.000000	
1.371277	0.910248	0.461029	0.151208	0.110268	10.000000	
1.399231	0.928192	0.471039	0.133427	0.095358	11.000000	
1.401154	0.932068	0.469086	0.244072	0.174194	12.000000	
1.353333	0.900147	0.453186	0.237100	0.175197	13.000000	
1.373321	0.932159	0.441162	0.450109	0.327752	14.000000	
1.351318	0.884216	0.467102	0.406190	0.300588	15.000000	
1.371277	0.902161	0.469116	0.147158	0.107314	16.000000	
0.311432	-0.141663	0.453094	0.129899	0.118325	18.000000	
1.097809	0.956146	0.141663	0.171170	0.119940	19.000000	
1.427124	0.958038	0.469086	0.187828	0.138993	20.000000	
1.351349	0.896240	0.455109	0.166672	0.120316	21.000000	
1.385284	0.912232	0.473053	0.164569	0.118800	22.000000	
1.385254	0.914154	0.471100	0.181919	0.130386	23.000000	
1.395233	0.928162	0.467071	0.249116	0.179061	24.000000	
1.391235	0.912201	0.479034	0.107882	0.101135	26.000000	
0.325317	-0.159821	0.485138	0.163081	0.137085	28.000000	
1.066711	0.906891	0.159821	0.213133	0.151591	29.000000	
0.184875	-0.291412	0.476288	0.201057	0.140094	30.000000	
1.189636	0.898224	0.291412	0.167192	0.118190	31.000000	
1.405975	0.936890	0.469086	0.166942	0.119156	32.000000	
1.435150	0.962891	0.472259	0.143538	0.101709	33.000000	
1.414612	0.931549	0.483063	0.281213	0.197019	34.000000	
